Municipio;Ano;target_por_area;preco_6;TNx_6;TNn_6;TXx_6;TXn_6;TX90p_6;Tn90p_6;WD30_6;WN22_6;Frost_6;Tn10p_6;TXMCD_6;Tmin7_6;Tmin3_6;Tmin2_6;Tmin1_6;Tmax10_6;Tmax7_6;PRCPTOT_6;Drydays_6;Wetdays_6;CWD_6;CDD_6;Wet20mm_6;Prec-Intensity_6;rx1day_6;rx5day_6;r95p_6;pr-wet-qrt_6;pr-dry-qrt_6;preco_7;TNx_7;TNn_7;TXx_7;TXn_7;TX90p_7;Tn90p_7;WD30_7;WN22_7;Frost_7;Tn10p_7;TXMCD_7;Tmin7_7;Tmin3_7;Tmin2_7;Tmin1_7;Tmax10_7;Tmax7_7;PRCPTOT_7;Drydays_7;Wetdays_7;CWD_7;CDD_7;Wet20mm_7;Prec-Intensity_7;rx1day_7;rx5day_7;r95p_7;pr-wet-qrt_7;pr-dry-qrt_7;preco_8;TNx_8;TNn_8;TXx_8;TXn_8;TX90p_8;Tn90p_8;WD30_8;WN22_8;Frost_8;Tn10p_8;TXMCD_8;Tmin7_8;Tmin3_8;Tmin2_8;Tmin1_8;Tmax10_8;Tmax7_8;PRCPTOT_8;Drydays_8;Wetdays_8;CWD_8;CDD_8;Wet20mm_8;Prec-Intensity_8;rx1day_8;rx5day_8;r95p_8;pr-wet-qrt_8;pr-dry-qrt_8;preco_9;TNx_9;TNn_9;TXx_9;TXn_9;TX90p_9;Tn90p_9;WD30_9;WN22_9;Frost_9;Tn10p_9;TXMCD_9;Tmin7_9;Tmin3_9;Tmin2_9;Tmin1_9;Tmax10_9;Tmax7_9;PRCPTOT_9;Drydays_9;Wetdays_9;CWD_9;CDD_9;Wet20mm_9;Prec-Intensity_9;rx1day_9;rx5day_9;r95p_9;pr-wet-qrt_9;pr-dry-qrt_9;preco_10;TNx_10;TNn_10;TXx_10;TXn_10;TX90p_10;Tn90p_10;WD30_10;WN22_10;Frost_10;Tn10p_10;TXMCD_10;Tmin7_10;Tmin3_10;Tmin2_10;Tmin1_10;Tmax10_10;Tmax7_10;PRCPTOT_10;Drydays_10;Wetdays_10;CWD_10;CDD_10;Wet20mm_10;Prec-Intensity_10;rx1day_10;rx5day_10;r95p_10;pr-wet-qrt_10;pr-dry-qrt_10;preco_11;TNx_11;TNn_11;TXx_11;TXn_11;TX90p_11;Tn90p_11;WD30_11;WN22_11;Frost_11;Tn10p_11;TXMCD_11;Tmin7_11;Tmin3_11;Tmin2_11;Tmin1_11;Tmax10_11;Tmax7_11;PRCPTOT_11;Drydays_11;Wetdays_11;CWD_11;CDD_11;Wet20mm_11;Prec-Intensity_11;rx1day_11;rx5day_11;r95p_11;pr-wet-qrt_11;pr-dry-qrt_11;preco_12;TNx_12;TNn_12;TXx_12;TXn_12;TX90p_12;Tn90p_12;WD30_12;WN22_12;Frost_12;Tn10p_12;TXMCD_12;Tmin7_12;Tmin3_12;Tmin2_12;Tmin1_12;Tmax10_12;Tmax7_12;PRCPTOT_12;Drydays_12;Wetdays_12;CWD_12;CDD_12;Wet20mm_12;Prec-Intensity_12;rx1day_12;rx5day_12;r95p_12;pr-wet-qrt_12;pr-dry-qrt_12;preco_1;TNx_1;TNn_1;TXx_1;TXn_1;TX90p_1;Tn90p_1;WD30_1;WN22_1;Frost_1;Tn10p_1;TXMCD_1;Tmin7_1;Tmin3_1;Tmin2_1;Tmin1_1;Tmax10_1;Tmax7_1;PRCPTOT_1;Drydays_1;Wetdays_1;CWD_1;CDD_1;Wet20mm_1;Prec-Intensity_1;rx1day_1;rx5day_1;r95p_1;pr-wet-qrt_1;pr-dry-qrt_1;preco_2;TNx_2;TNn_2;TXx_2;TXn_2;TX90p_2;Tn90p_2;WD30_2;WN22_2;Frost_2;Tn10p_2;TXMCD_2;Tmin7_2;Tmin3_2;Tmin2_2;Tmin1_2;Tmax10_2;Tmax7_2;PRCPTOT_2;Drydays_2;Wetdays_2;CWD_2;CDD_2;Wet20mm_2;Prec-Intensity_2;rx1day_2;rx5day_2;r95p_2;pr-wet-qrt_2;pr-dry-qrt_2;preco_3;TNx_3;TNn_3;TXx_3;TXn_3;TX90p_3;Tn90p_3;WD30_3;WN22_3;Frost_3;Tn10p_3;TXMCD_3;Tmin7_3;Tmin3_3;Tmin2_3;Tmin1_3;Tmax10_3;Tmax7_3;PRCPTOT_3;Drydays_3;Wetdays_3;CWD_3;CDD_3;Wet20mm_3;Prec-Intensity_3;rx1day_3;rx5day_3;r95p_3;pr-wet-qrt_3;pr-dry-qrt_3;preco_4;TNx_4;TNn_4;TXx_4;TXn_4;TX90p_4;Tn90p_4;WD30_4;WN22_4;Frost_4;Tn10p_4;TXMCD_4;Tmin7_4;Tmin3_4;Tmin2_4;Tmin1_4;Tmax10_4;Tmax7_4;PRCPTOT_4;Drydays_4;Wetdays_4;CWD_4;CDD_4;Wet20mm_4;Prec-Intensity_4;rx1day_4;rx5day_4;r95p_4;pr-wet-qrt_4;pr-dry-qrt_4;preco_5;TNx_5;TNn_5;TXx_5;TXn_5;TX90p_5;Tn90p_5;WD30_5;WN22_5;Frost_5;Tn10p_5;TXMCD_5;Tmin7_5;Tmin3_5;Tmin2_5;Tmin1_5;Tmax10_5;Tmax7_5;PRCPTOT_5;Drydays_5;Wetdays_5;CWD_5;CDD_5;Wet20mm_5;Prec-Intensity_5;rx1day_5;rx5day_5;r95p_5;pr-wet-qrt_5;pr-dry-qrt_5;cluster
Coromandel;2014;1.914378612716763;130.72;16.75;13.9;29.79;19.04;3;9;0;0;0;0;26;0;0;0;0;0;0;20.66;25;5;4;19;0;4.06;5.86;74.75;0;351.6;227.36;132.13;16.77;9.79;31.38;21.96;3;6;2;0;0;1;11;0;0;0;0;0;0;0.12;31;0;0;31;0;0.0;0.12;0.12;0;110.4;90.98;124.29;17.13;7.53;31.67;24.39;0;0;6;0;0;3;26;0;0;0;0;0;0;2.9;29;2;2;17;0;1.43;1.75;2.9;0;93.74;18.99;121.96;21.14;12.86;35.2;22.72;3;2;12;0;0;4;26;0;0;0;0;0;0;34.94;23;7;2;12;0;4.88;10.28;11.27;0;71.25;12.0;113.4;20.55;14.21;33.7;20.97;2;1;16;0;0;5;22;0;0;0;0;0;0;173.48;14;17;4;3;3;10.2;24.09;53.35;2;212.06;116.71;102.47;20.84;17.04;34.07;20.7;3;1;13;0;0;0;16;0;0;0;0;0;0;240.99;11;19;8;4;5;12.64;34.33;108.16;5;449.41;297.29;107.92;20.0;17.71;32.6;26.08;2;0;6;0;0;0;31;0;0;0;0;0;0;366.73;3;28;19;2;4;13.04;29.91;87.56;4;778.77;516.36;115.33;19.76;16.41;32.6;26.2;5;0;17;0;0;4;31;0;0;0;0;0;0;138.86;15;16;10;6;1;8.62;21.15;88.68;1;783.84;701.9;142.68;19.4;16.72;32.41;27.54;5;0;17;0;0;3;28;0;0;0;0;0;0;68.98;17;11;8;12;0;6.13;18.84;43.45;0;676.1;580.05;185.2;20.2;17.19;31.07;21.98;1;4;9;0;0;0;22;0;0;0;0;0;0;190.21;13;18;5;4;3;10.42;42.02;92.67;3;610.02;405.24;193.21;20.03;11.83;31.43;24.72;4;7;7;0;0;2;22;0;0;0;0;0;0;83.59;15;15;5;5;0;5.38;13.98;45.4;0;409.01;342.78;181.83;18.12;9.43;29.42;24.34;4;5;0;0;0;7;27;0;0;0;0;0;0;11.79;28;3;2;21;0;3.91;9.43;11.73;0;342.78;280.11;2
Coromandel;2015;1.914378612716763;172.37;16.42;12.41;29.28;24.6;3;1;0;0;0;0;22;0;0;0;0;0;0;1.15;29;1;1;28;0;1.15;1.15;1.15;0;177.83;58.5;169.27;15.67;11.68;29.35;16.44;3;3;0;0;0;0;24;0;0;0;0;0;0;55.91;25;6;5;12;0;9.27;17.28;54.23;0;68.85;33.41;175.89;17.91;10.35;33.01;25.84;4;0;9;0;0;2;31;0;0;0;0;0;0;0.02;31;0;0;31;0;0.0;0.02;6.04;0;68.85;57.08;170.38;22.46;12.16;34.93;24.9;5;6;23;2;0;4;27;0;0;0;0;0;0;7.13;29;1;1;27;0;5.62;5.62;6.34;0;64.59;62.27;187.05;21.9;12.92;37.25;22.02;10;4;21;0;0;5;25;0;0;0;0;0;0;50.42;23;8;3;17;0;6.03;19.49;22.6;0;72.56;54.36;182.75;19.98;17.17;32.77;25.33;2;0;12;0;0;0;30;0;0;0;0;0;0;313.66;6;24;13;4;5;13.07;32.3;117.46;4;426.53;116.44;177.33;20.02;16.08;33.12;22.05;4;1;10;0;0;2;18;0;0;0;0;0;0;287.15;7;24;15;6;8;11.95;33.65;101.08;5;655.89;522.32;177.74;20.7;17.59;34.62;28.34;18;2;24;0;0;0;31;0;0;0;0;0;0;90.55;21;10;7;16;1;8.93;23.18;45.15;1;682.53;676.37;165.62;19.71;17.19;32.46;22.15;5;0;10;0;0;1;11;0;0;0;0;0;0;252.8;11;17;11;4;4;14.78;35.16;127.31;4;781.06;639.16;149.16;20.26;17.2;31.79;22.78;2;2;7;0;0;0;11;0;0;0;0;0;0;222.89;7;24;9;2;2;9.14;42.85;87.67;2;603.96;552.66;149.45;19.73;16.03;31.12;25.07;3;7;4;0;0;0;30;0;0;0;0;0;0;86.14;13;17;7;5;1;4.96;24.75;54.34;1;590.15;548.58;144.79;18.56;13.93;28.53;21.52;0;4;0;0;0;0;9;0;0;0;0;0;0;86.16;25;6;3;17;1;13.97;51.97;65.25;1;490.11;386.48;2
Coromandel;2016;2.093798795449476;151.12;17.98;10.7;29.07;22.49;1;9;0;0;0;2;14;0;0;0;0;0;0;16.47;28;2;2;27;0;7.99;13.73;16.03;0;325.71;184.55;135.75;16.58;12.32;29.28;21.49;3;12;0;0;0;0;14;0;0;0;0;0;0;2.18;30;1;1;22;0;1.28;1.28;2.18;0;175.85;104.57;135.27;17.38;11.84;32.98;25.81;2;0;12;0;0;0;31;0;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;81.99;2.62;119.6;20.79;15.84;36.33;23.5;12;9;23;0;0;0;20;0;0;0;0;0;0;69.02;26;4;4;20;2;17.07;37.9;68.58;2;73.14;70.94;122.08;22.25;17.85;37.39;26.41;19;14;29;1;0;0;31;0;0;0;0;0;0;82.73;22;9;5;13;1;8.96;26.71;55.15;1;151.75;73.54;117.53;21.66;16.79;34.41;23.98;12;15;22;0;0;0;23;0;0;0;0;0;0;183.83;10;20;12;5;2;9.11;25.89;67.53;2;362.34;200.83;123.18;20.39;18.31;32.74;22.27;12;8;23;0;0;0;28;0;0;0;0;0;0;121.37;10;21;13;3;0;5.67;17.88;40.27;0;403.08;336.23;121.39;20.97;18.63;32.15;23.26;2;20;8;0;0;0;16;0;0;0;0;0;0;444.27;3;28;22;1;10;15.83;50.9;185.06;10;780.38;498.5;120.82;20.51;18.07;33.05;28.48;7;7;26;0;0;0;29;0;0;0;0;0;0;83.34;14;15;5;4;0;5.36;11.02;35.51;0;734.58;646.87;135.5;20.32;17.97;32.37;26.46;7;14;14;0;0;0;31;0;0;0;0;0;0;157.69;18;13;5;11;1;11.93;24.87;64.99;1;714.11;668.21;134.36;20.02;12.87;32.44;24.03;23;2;24;0;0;1;26;0;0;0;0;0;0;6.89;29;1;1;26;0;5.96;5.96;6.89;0;570.21;247.93;135.26;18.31;12.44;31.04;24.85;14;9;7;0;0;1;15;0;0;0;0;0;0;8.49;28;3;3;15;0;2.82;6.04;8.45;0;231.15;139.36;2
Coromandel;2017;1.813993174061433;145.22;18.63;8.52;30.77;23.72;4;7;3;0;0;2;9;0;0;0;0;0;0;15.0;28;2;2;26;0;7.36;12.92;15.0;0;58.61;30.38;155.8;15.39;8.25;31.07;25.01;13;1;5;0;0;1;31;0;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;30.38;23.49;156.61;19.73;10.66;32.6;25.07;7;6;18;0;0;3;31;0;0;0;0;0;0;6.98;28;3;2;15;0;2.0;2.9;5.27;0;23.49;8.75;155.21;20.03;15.41;35.2;28.42;7;1;29;0;0;0;30;0;0;0;0;0;0;27.43;24;6;3;15;0;4.52;15.89;19.24;0;34.4;8.47;160.15;22.73;12.63;35.78;23.18;5;10;24;1;0;3;26;0;0;0;0;0;0;79.26;20;11;4;6;1;7.1;29.25;43.35;1;142.92;77.75;165.98;20.07;14.33;31.26;23.23;0;1;11;0;0;3;9;0;0;0;0;0;0;322.18;6;24;8;2;4;13.32;47.27;160.68;4;451.61;173.28;149.58;21.61;16.51;32.74;23.18;8;4;13;0;0;3;15;0;0;0;0;0;0;191.95;10;21;16;8;0;9.1;18.79;65.82;0;593.39;527.85;161.54;22.85;18.49;33.08;25.78;8;13;16;1;0;0;31;0;0;0;0;0;0;105.41;14;17;6;5;0;5.97;19.19;44.38;0;632.63;563.71;163.06;20.63;17.44;31.28;24.53;0;6;8;0;0;0;25;0;0;0;0;0;0;187.45;11;17;7;8;5;10.88;31.83;95.38;4;684.76;492.66;155.9;21.06;16.42;32.64;27.28;4;3;15;0;0;1;31;0;0;0;0;0;0;110.1;17;14;6;8;1;7.7;20.65;78.13;1;451.78;395.24;153.2;20.37;14.88;31.35;25.72;5;13;11;0;0;2;30;0;0;0;0;0;0;18.21;26;4;2;14;0;3.69;6.57;14.2;0;394.15;276.48;146.12;18.94;12.57;29.91;20.72;2;11;0;0;0;0;18;0;0;0;0;0;0;58.95;23;8;3;8;0;7.12;18.97;44.56;0;234.74;139.59;2
Coromandel;2018;2.654568210262829;143.5;18.55;11.18;29.54;22.92;6;8;0;0;0;0;21;0;0;0;0;0;0;5.66;28;2;2;17;0;2.47;3.25;5.16;0;124.54;81.88;159.13;15.04;9.38;28.03;20.51;0;0;0;0;0;4;7;0;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;77.96;61.54;162.52;18.87;11.19;33.53;25.11;8;7;16;0;0;0;31;0;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;59.94;5.66;152.7;19.16;12.86;33.66;25.02;0;1;20;0;0;2;30;0;0;0;0;0;0;12.08;29;1;1;29;0;12.08;12.08;12.08;0;12.08;0.0;136.62;21.64;15.07;36.5;21.47;7;9;24;0;0;1;28;0;0;0;0;0;0;100.04;23;8;4;18;1;12.35;35.35;61.01;1;124.56;47.3;138.43;19.93;15.9;32.22;23.45;1;1;7;0;0;2;11;0;0;0;0;0;0;240.4;7;23;12;3;3;10.37;37.19;99.93;3;377.25;181.85;136.65;20.63;16.7;32.25;23.38;3;4;11;0;0;1;18;0;0;0;0;0;0;231.13;10;21;13;4;3;10.9;29.66;112.13;3;613.69;507.81;134.87;20.0;17.14;32.98;25.81;4;2;14;0;0;1;31;0;0;0;0;0;0;150.02;13;18;7;6;2;8.2;37.44;77.35;2;631.12;621.2;132.63;20.58;17.15;31.36;24.72;0;1;9;0;0;1;24;0;0;0;0;0;0;182.82;9;19;7;5;2;9.54;31.61;66.22;2;619.07;565.9;128.66;20.58;17.03;32.49;27.45;11;12;18;0;0;0;31;0;0;0;0;0;0;136.98;15;16;12;7;1;8.51;23.74;64.68;1;506.74;485.16;126.31;19.54;15.97;30.13;22.8;0;0;3;0;0;0;16;0;0;0;0;0;0;79.58;19;11;3;8;1;7.11;20.85;36.52;1;449.46;387.28;123.19;17.83;5.85;29.26;19.37;0;4;0;0;0;3;18;1;0;0;0;0;0;15.07;28;3;2;18;0;5.02;10.31;13.8;0;332.12;204.96;2
Coromandel;2019;1.646341463414634;123.18;17.3;11.92;29.59;25.11;5;9;0;0;0;0;30;0;0;0;0;0;0;0.0;30;0;0;30;0;0.0;0.0;0.0;0;133.56;94.65;125.22;15.73;11.95;30.41;25.18;6;1;1;0;0;0;31;0;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;57.81;15.07;117.15;18.15;7.73;31.81;25.69;2;8;7;0;0;3;31;0;0;0;0;0;0;33.76;27;4;2;13;0;7.96;16.15;16.81;0;44.5;33.15;107.23;21.08;9.45;34.52;24.17;3;5;23;0;0;3;16;0;0;0;0;0;0;58.94;24;6;3;14;0;9.74;17.03;39.57;0;105.86;33.76;112.76;21.37;17.42;34.18;24.84;0;9;20;0;0;0;24;0;0;0;0;0;0;106.04;14;17;6;6;0;6.04;18.92;42.5;0;206.45;140.65;113.25;20.46;16.39;30.75;19.81;0;3;6;0;0;1;9;0;0;0;0;0;0;396.18;4;26;13;3;6;15.22;80.53;181.39;6;587.5;378.55;105.41;20.56;16.38;33.9;26.1;8;5;14;0;0;3;31;0;0;0;0;0;0;275.21;13;18;5;8;4;15.21;50.02;111.08;4;780.35;666.02;107.04;21.2;17.88;33.73;25.07;12;3;22;0;0;0;31;0;0;0;0;0;0;98.59;19;12;4;6;2;8.03;26.37;110.62;2;755.63;741.24;107.01;20.75;18.12;35.41;24.46;8;5;17;0;0;0;16;0;0;0;0;0;0;218.02;9;19;11;4;2;11.42;37.6;63.5;2;602.51;572.58;101.13;20.0;17.56;32.25;24.05;4;5;8;0;0;0;27;0;0;0;0;0;0;199.68;9;22;17;8;2;9.07;43.12;84.51;2;627.54;507.31;97.74;20.2;15.22;31.43;26.24;5;9;8;0;0;0;30;0;0;0;0;0;0;78.36;17;13;7;6;1;5.84;22.06;43.93;1;537.63;507.82;98.2;19.43;13.21;30.77;19.9;12;17;3;0;0;0;15;0;0;0;0;0;0;80.87;24;7;4;13;1;11.18;35.54;63.04;1;489.55;347.12;2
Coromandel;2020;1.818934240362812;110.88;17.73;10.53;29.77;24.63;5;7;0;0;0;1;24;0;0;0;0;0;0;0.12;30;0;0;30;0;0.0;0.12;0.23;0;261.72;152.26;117.05;15.09;4.86;29.98;22.73;4;0;0;0;0;3;10;1;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;113.53;68.63;103.89;18.02;13.02;32.84;22.17;6;2;13;0;0;0;25;0;0;0;0;0;0;0.2;31;0;0;31;0;0.0;0.16;0.16;0;63.42;0.32;101.09;22.27;16.73;36.5;20.97;15;8;27;1;0;0;25;0;0;0;0;0;0;26.52;27;3;3;24;0;8.69;17.32;26.52;0;26.72;0.2;99.45;20.99;17.3;35.06;25.76;5;2;25;0;0;0;31;0;0;0;0;0;0;81.73;20;11;5;9;1;7.23;22.03;36.15;1;122.01;63.17;108.14;21.25;17.81;35.23;24.25;7;10;16;0;0;0;17;0;0;0;0;0;0;264.22;8;22;8;4;4;11.94;29.58;92.05;4;372.47;159.35;125.25;20.32;18.24;32.06;26.32;3;4;16;0;0;0;31;0;0;0;0;0;0;231.67;8;23;10;5;4;10.02;35.1;93.32;3;621.74;443.51;120.27;21.91;18.8;33.8;25.23;5;14;14;0;0;0;31;0;0;0;0;0;0;385.23;4;27;17;3;8;14.26;58.06;166.1;8;867.56;606.08;112.9;20.53;18.07;32.15;23.59;1;9;9;0;0;0;21;0;0;0;0;0;0;321.87;3;26;14;1;5;12.37;33.65;103.87;5;964.38;874.05;116.75;20.37;17.32;31.67;24.17;2;4;11;0;0;0;29;0;0;0;0;0;0;131.98;18;13;6;6;2;9.97;31.34;132.68;2;938.94;799.64;109.05;20.46;13.85;32.03;24.2;3;9;8;0;0;0;14;0;0;0;0;0;0;70.65;20;10;4;11;0;6.9;18.05;46.23;0;811.89;524.5;100.66;18.24;7.76;28.92;19.83;0;3;0;0;0;6;12;0;0;0;0;0;0;28.06;25;6;3;8;0;4.3;6.82;16.01;0;487.4;159.49;2
Coromandel;2021;1.249939246658566;98.75;17.0;10.85;28.75;21.54;3;4;0;0;0;1;16;0;0;0;0;0;0;0.0;30;0;0;30;0;0.0;0.0;0.0;0;158.0;94.43;101.41;16.64;11.62;29.57;24.72;3;3;0;0;0;0;18;0;0;0;0;0;0;0.39;31;0;0;31;0;0.0;0.39;0.39;0;83.53;28.45;101.67;19.21;10.51;32.81;18.19;5;4;11;0;0;8;21;0;0;0;0;0;0;1.25;31;0;0;31;0;0.0;0.91;1.25;0;21.58;1.64;101.87;21.76;14.68;37.46;24.22;8;4;25;0;0;0;21;0;0;0;0;0;0;3.35;29;1;1;21;0;3.21;3.21;3.35;0;4.99;1.64;92.77;23.28;17.85;38.38;21.43;10;11;20;5;0;0;18;0;0;0;0;0;0;141.21;14;17;13;12;2;8.24;23.91;81.73;2;145.81;5.15;102.02;20.63;15.56;32.91;24.65;0;1;15;0;0;2;16;0;0;0;0;0;0;94.14;16;14;8;7;1;6.62;23.46;49.95;1;287.08;163.8;114.36;20.73;17.81;32.53;25.4;7;4;15;0;0;0;31;0;0;0;0;0;0;308.03;5;26;14;3;5;11.83;31.04;80.5;4;550.71;387.42;119.57;20.6;17.32;33.15;24.99;3;3;19;0;0;0;15;0;0;0;0;0;0;107.12;17;14;10;9;1;7.5;30.41;49.1;1;634.01;509.29;128.0;20.44;16.73;32.12;21.96;1;1;13;0;0;2;16;0;0;0;0;0;0;310.61;4;24;9;2;5;12.86;29.03;100.3;5;710.27;649.17;128.62;19.5;17.49;32.34;25.93;6;0;17;0;0;0;31;0;0;0;0;0;0;97.91;17;14;10;7;1;6.86;21.08;64.28;1;655.81;515.76;134.43;19.08;14.12;31.45;25.86;1;1;6;0;0;8;30;0;0;0;0;0;0;51.01;23;7;7;23;0;6.94;11.47;42.79;0;506.46;459.53;153.33;19.47;12.88;30.73;24.89;9;6;5;0;0;1;30;0;0;0;0;0;0;3.96;29;2;2;21;0;1.98;2.86;3.96;0;384.57;120.41;2
Coromandel;2022;1.260025542784164;158.15;16.98;6.3;29.43;22.72;8;4;0;0;0;2;17;1;0;0;0;0;0;4.18;27;3;2;15;0;1.25;1.6;3.76;0;77.18;51.7;147.75;15.22;5.17;30.15;21.73;2;0;1;0;0;7;24;2;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;10.19;8.14;146.91;17.73;12.24;33.18;23.74;7;3;12;0;0;0;24;0;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;8.14;3.76;161.35;21.33;14.17;37.53;28.36;20;17;28;0;0;0;30;0;0;0;0;0;0;29.72;26;4;4;24;0;7.15;16.08;28.61;0;39.94;0.0;201.05;22.61;17.34;35.44;22.97;4;9;16;3;0;0;18;0;0;0;0;0;0;166.21;13;18;11;5;1;9.11;37.9;72.0;1;216.78;47.98;231.62;20.24;16.75;33.59;23.66;4;5;12;0;0;0;16;0;0;0;0;0;0;262.92;10;20;7;4;4;13.12;47.79;94.24;3;483.51;314.96;255.5;20.6;16.25;32.15;24.27;2;5;8;0;0;1;29;0;0;0;0;0;0;317.21;14;17;8;5;8;18.58;41.23;105.97;7;768.06;496.77;268.93;20.12;17.76;32.12;24.0;1;1;10;0;0;0;20;0;0;0;0;0;0;407.96;5;26;13;3;10;15.62;47.38;182.24;9;1014.57;950.4;285.44;20.55;17.98;31.71;24.54;1;2;8;0;0;0;10;0;0;0;0;0;0;397.55;1;27;26;1;8;14.72;53.64;162.43;8;1162.79;1105.38;252.79;20.34;17.14;32.3;26.78;9;3;22;0;0;0;31;0;0;0;0;0;0;82.65;21;10;4;10;1;8.04;21.95;67.62;1;1092.89;857.44;263.19;20.27;14.97;31.96;27.69;10;7;17;0;0;1;30;0;0;0;0;0;0;17.37;24;6;2;17;0;2.59;5.12;9.69;0;673.47;534.38;254.56;18.75;4.99;30.07;17.5;4;3;2;0;0;5;14;2;0;0;0;0;0;27.21;29;2;2;15;1;13.4;23.68;26.94;1;450.5;119.91;2
Coromandel;2023;2.092657554130882;248.68;16.62;9.75;29.4;22.14;3;4;0;0;0;3;12;0;0;0;0;0;0;0.0;30;0;0;30;0;0.0;0.0;0.0;0;119.13;43.35;208.65;15.32;10.19;30.08;25.95;4;1;1;0;0;1;31;0;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;36.94;26.94;209.34;17.73;6.15;31.88;23.69;8;6;11;0;0;2;20;1;0;0;0;0;0;0.38;31;0;0;31;0;0.0;0.38;0.38;0;27.18;0.38;210.58;21.13;11.92;35.1;25.18;6;5;20;0;0;3;30;0;0;0;0;0;0;46.01;23;7;4;15;0;6.34;14.38;28.02;0;48.04;0.38;196.61;20.34;16.83;33.29;26.03;0;0;25;0;0;0;31;0;0;0;0;0;0;63.23;22;9;3;15;1;6.62;21.01;42.47;1;119.31;93.9;174.62;19.61;13.39;31.01;20.63;0;0;11;0;0;7;27;0;0;0;0;0;0;144.34;11;19;4;4;2;7.46;36.06;59.6;2;272.19;140.41;189.21;19.55;17.08;32.18;23.38;1;0;4;0;0;1;19;0;0;0;0;0;0;289.51;6;25;13;3;5;11.54;47.82;103.71;5;495.44;350.41;199.83;19.54;17.32;30.87;24.07;0;0;4;0;0;0;23;0;0;0;0;0;0;395.75;5;26;12;2;9;15.16;44.3;152.43;9;820.56;605.3;218.09;20.32;17.62;32.64;27.26;6;2;20;0;0;0;28;0;0;0;0;0;0;83.95;14;14;3;4;1;5.85;21.23;35.89;1;841.03;768.62;211.29;20.48;17.62;32.77;26.92;9;1;16;0;0;0;31;0;0;0;0;0;0;92.68;16;15;8;7;0;6.16;11.95;40.85;0;738.3;572.38;223.02;19.79;13.1;31.6;23.26;4;1;5;0;0;1;21;0;0;0;0;0;0;81.18;12;18;8;5;0;4.38;12.55;32.53;0;455.73;258.66;206.79;16.73;11.68;29.36;24.08;0;2;0;0;0;4;30;0;0;0;0;0;0;1.48;30;1;1;30;0;1.48;1.48;5.76;0;216.71;157.34;2
Cristais;2012;1.31993410214168;305.53;14.43;6.86;27.25;19.28;1;0;0;0;0;2;9;2;0;0;0;0;0;31.84;25;5;4;16;0;6.28;14.2;24.86;0;180.67;85.76;284.72;15.56;6.35;29.83;21.62;9;5;0;0;0;1;14;1;0;0;0;0;0;0.39;31;0;0;31;0;0.0;0.06;6.69;0;62.92;42.29;277.05;16.64;4.75;32.34;21.54;10;9;9;0;0;2;27;1;0;0;0;0;0;9.28;30;1;1;27;0;7.25;7.25;7.62;0;49.68;41.4;261.9;18.97;7.12;33.9;24.2;8;5;14;0;0;7;15;0;0;0;0;0;0;0.62;30;0;0;30;0;0.0;0.43;0.45;0;16.64;10.26;259.27;20.75;12.58;34.11;18.97;3;6;10;0;0;3;8;0;0;0;0;0;0;130.92;10;21;11;5;0;6.08;18.4;56.12;0;138.06;37.29;267.47;19.23;10.73;31.38;21.62;1;0;4;0;0;5;13;0;0;0;0;0;0;144.15;15;15;6;5;3;9.45;29.0;70.53;3;309.11;139.18;259.41;19.73;17.06;31.53;21.98;0;0;4;0;0;0;16;0;0;0;0;0;0;420.59;1;30;26;1;7;14.02;42.93;153.37;8;695.66;457.29;266.02;19.86;16.61;30.48;21.08;0;0;2;0;0;2;20;0;0;0;0;0;0;382.34;6;25;12;4;6;15.24;48.29;158.52;6;955.85;802.83;258.87;20.72;16.23;33.46;24.2;4;1;11;0;0;2;16;0;0;0;0;0;0;51.91;21;8;4;9;0;6.1;18.57;50.21;0;951.85;826.34;225.65;19.4;16.34;32.88;22.94;3;0;13;0;0;1;16;0;0;0;0;0;0;132.46;12;19;6;6;1;6.85;21.86;45.63;1;695.74;566.71;201.28;18.94;13.81;30.39;22.89;1;4;3;0;0;0;28;0;0;0;0;0;0;50.62;19;11;3;9;0;4.43;14.06;27.17;0;442.99;237.47;194.52;15.84;10.66;28.63;18.58;4;0;0;0;0;1;7;0;0;0;0;0;0;50.35;25;6;3;12;0;8.0;12.49;36.04;0;235.86;228.55;1
