DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-04-11;1200;0,0;922,7;23,2;19,4;78,0;27,0;0,5
2019-04-11;1800;0,0;920,2;28,4;20,9;63,0;27,0;0,5
2019-04-12;0;0,0;921,9;19,8;18,8;92,0;0,0;0,0
2019-04-12;1200;0,0;923,2;22,6;19,6;81,0;5,0;0,5
2019-04-12;1800;0,0;920,0;29,4;19,1;51,0;27,0;0,5
2019-04-13;0;0,0;922,4;20,2;19,0;93,0;0,0;0,0
2019-04-13;1200;0,0;923,7;22,4;19,2;81,0;0,0;0,0
2019-04-13;1800;0,0;920,6;28,0;18,4;55,0;5,0;0,5
2019-04-14;0;0,0;922,7;21,6;20,2;92,0;0,0;0,0
2019-04-14;1200;0,0;923,9;22,4;20,3;87,0;5,0;0,5
2019-04-14;1800;0,0;921,1;25,4;20,0;72,0;23,0;1,0
2019-04-15;0;0,2;923,2;21,2;20,0;94,0;0,0;0,0
2019-04-15;1200;0,0;924,4;22,2;20,1;86,0;0,0;0,0
2019-04-15;1800;1,6;921,5;24,2;22,3;88,0;0,0;0,0
2019-04-16;0;6,0;924,2;20,6;19,9;94,0;0,0;0,0
2019-04-16;1200;1,2;924,5;20,4;19,6;95,0;0,0;0,0
2019-04-16;1800;1,2;920,5;23,8;20,9;83,0;0,0;0,0
2019-04-17;0;0,0;921,2;21,4;20,4;93,0;0,0;0,0
2019-04-17;1200;13,0;921,0;22,0;19,9;87,0;32,0;0,5
2019-04-17;1800;7,4;918,3;23,0;20,0;83,0;5,0;0,5
2019-04-18;0;0,0;919,6;21,2;19,5;90,0;36,0;1,0
2019-04-18;1200;0,0;919,3;24,8;18,5;68,0;5,0;0,5
2019-04-18;1800;0,0;917,1;29,0;18,4;52,0;32,0;0,5
2019-04-19;0;0,0;920,2;19,8;18,5;90,0;5,0;0,5
2019-04-19;1200;0,0;921,7;23,8;19,5;76,0;5,0;0,5
2019-04-19;1800;0,0;918,9;28,0;17,8;51,0;0,0;0,0
2019-04-20;0;0,0;921,4;20,2;18,7;91,0;0,0;0,0
2019-04-20;1200;0,0;922,3;23,0;19,4;80,0;27,0;1,0
2019-04-20;1800;0,0;919,0;28,0;16,9;48,0;5,0;1,0
2019-04-21;0;0,0;921,2;17,4;16,3;92,0;0,0;0,0
2019-04-21;1200;0,0;921,8;23,2;19,4;78,0;32,0;1,0
2019-04-21;1800;0,0;918,9;28,6;19,2;57,0;27,0;0,5
2019-04-22;0;0,0;921,2;20,4;18,9;92,0;0,0;0,0
2019-04-22;1200;0,0;923,0;21,4;18,4;81,0;5,0;1,0
2019-04-22;1800;0,0;919,9;26,0;18,2;62,0;27,0;0,5
2019-04-23;0;0,0;922,5;19,0;17,8;92,0;0,0;0,0
