DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-04-07;0;0,0;913,3;23,9;20,8;77;0,0;0,0
2019-04-07;1200;0,0;915,4;24,0;18,3;73;9,0;1,3
2019-04-07;1800;0,0;912,4;28,7;17,3;48;5,0;0,8
2019-04-08;0;0,0;914,3;24,1;18,5;70;14,0;0,8
2019-04-08;1200;0,0;913,7;24,5;17,5;66;36,0;1,3
2019-04-08;1800;0,0;910,5;28,1;17,0;50;27,0;2,3
2019-04-09;0;1,4;913,5;20,3;17,7;83;23,0;1,0
2019-04-09;1200;2,8;913,5;23,1;19,3;77;18,0;0,5
2019-04-09;1800;0,0;910,9;27,3;17,2;54;23,0;1,3
2019-04-10;0;0,0;912,4;23,1;18,8;74;9,0;0,8
2019-04-10;1200;0,0;913,0;23,6;17,6;67;5,0;1,1
2019-04-10;1800;0,0;910,9;26,2;18,1;59;5,0;1,3
2019-04-11;0;0,0;912,1;22,6;17,1;69;5,0;1,3
2019-04-11;1200;0,0;913,9;23,5;17,3;69;5,0;1,3
2019-04-11;1800;0,0;911,3;26,6;16,8;55;9,0;0,5
2019-04-12;0;0,0;912,2;23,3;18,8;74;5,0;1,0
2019-04-12;1200;0,0;914,2;23,7;18,4;70;5,0;1,6
2019-04-12;1800;0,0;911,5;27,3;16,1;50;5,0;0,8
2019-04-13;0;0,0;912,5;24,2;18,4;69;5,0;1,1
2019-04-13;1200;0,0;914,4;24,5;18,2;69;5,0;2,3
2019-04-13;1800;0,0;910,8;28,5;17,1;50;5,0;1,8
2019-04-14;0;0,0;912,6;24,3;18,5;70;36,0;1,3
2019-04-14;1200;0,0;913,9;23,9;18,3;70;36,0;1,1
2019-04-14;1800;0,0;912,7;26,7;18,0;60;36,0;1,5
2019-04-15;0;5,1;913,7;22,3;19,8;84;36,0;0,8
2019-04-15;1200;0,0;914,9;24,0;18,6;74;5,0;1,1
2019-04-15;1800;0,0;912,3;26,4;18,8;62;5,0;0,7
2019-04-16;0;3,2;914,9;21,8;20,1;87;9,0;0,3
2019-04-16;1200;8,8;915,1;21,3;19,0;86;36,0;1,5
2019-04-16;1800;7,9;911,1;25,7;20,3;71;32,0;0,8
2019-04-17;0;0,2;911,7;22,7;20,0;84;36,0;1,3
2019-04-17;1200;23,0;911,7;22,7;19,9;82;36,0;1,6
2019-04-17;1800;7,4;910,7;24,1;19,8;76;27,0;0,8
2019-04-18;0;3,4;911,8;22,1;20,0;88;36,0;0,8
2019-04-18;1200;0,0;911,9;23,3;19,8;79;0,0;0,0
2019-04-18;1800;0,0;909,5;28,2;15,5;45;18,0;1,3
2019-04-19;0;0,0;911,4;23,2;13,9;55;0,0;0,0
2019-04-19;1200;0,0;912,9;24,6;15,1;53;36,0;0,7
2019-04-19;1800;0,0;910,6;29,1;12,5;35;27,0;1,8
2019-04-20;0;0,0;912,0;23,1;14,7;58;23,0;0,5
2019-04-20;1200;0,0;913,3;25,4;17,8;61;36,0;1,1
2019-04-20;1800;0,0;910,8;29,7;11,3;31;27,0;1,1
2019-04-21;0;0,0;912,5;22,9;14,3;57;0,0;0,0
2019-04-21;1200;0,0;912,3;24,8;18,5;67;36,0;0,5
2019-04-21;1800;0,0;910,4;29,2;15,0;42;27,0;1,1
2019-04-22;0;0,0;912,2;24,8;10,7;68;0,0;0,0
2019-04-22;1200;0,0;912,5;25,1;18,1;64;5,0;1,6
2019-04-22;1800;0,0;910,4;25,5;17,2;60;9,0;0,8
2019-04-23;0;0,0;912,4;23,7;17,2;66;36,0;0,5
2019-04-23;1200;0,0;915,7;24,6;18,8;68;36,0;1,6
2019-04-23;1800;0,0;913,0;28,4;17,3;50;36,0;1,0
2019-04-24;0;0,0;914,7;23,8;18,6;71;36,0;0,8
2019-04-24;1200;0,0;916,6;23,0;17,2;70;5,0;2,0
2019-04-24;1800;0,0;914,6;27,7;16,3;49;36,0;1,6
2019-04-25;0;0,0;915,4;23,4;16,8;67;36,0;1,3
2019-04-25;1200;0,0;916,5;21,9;16,2;69;5,0;0,8
2019-04-25;1800;0,0;914,6;26,1;17,2;58;36,0;0,5
2019-04-26;0;0,0;915,5;22,9;17,8;72;36,0;0,8
2019-04-26;1200;0,0;916,9;23,8;17,3;66;36,0;1,1
2019-04-26;1800;0,0;914,3;28,7;15,3;42;36,0;0,8
2019-04-27;0;0,0;914,2;23,1;17,9;70;36,0;1,6
2019-04-27;1200;0,0;915,7;22,7;17,2;69;5,0;1,6
